,game_name,game_url,steam_rating
36320,Animal Herding,https://steamdb.info/app/667310/,35.93%
36321,Futbolín Revolution,https://steamdb.info/app/1332440/,35.92%
36322,Neverland Treasure,https://steamdb.info/app/1077570/,35.92%
36323,Darken VR,https://steamdb.info/app/910850/,35.92%
36324,ValiVictorian,https://steamdb.info/app/1327450/,35.92%
36325,King Of Gods: Angel The Awakening Of A Demon,https://steamdb.info/app/944420/,35.92%
36326,Japocaliptyca/ Япокалиптика,https://steamdb.info/app/1112950/,35.92%
36327,Spotter,https://steamdb.info/app/945820/,35.92%
36328,FatCat with Hat - Reload the Powergun,https://steamdb.info/app/1238630/,35.92%
36329,Shadow Circuit,https://steamdb.info/app/595470/,35.92%
36330,Colo Grid Zation,https://steamdb.info/app/946790/,35.92%
36331,VRAdventure,https://steamdb.info/app/1057730/,35.92%
36332,Space Viking Raiders VR,https://steamdb.info/app/1112120/,35.92%
36333,Siege - Battle of Ashington,https://steamdb.info/app/943080/,35.92%
36334,Tower Empire Builder,https://steamdb.info/app/1155500/,35.92%
36335,World Puzzle,https://steamdb.info/app/1352000/,35.92%
36336,Adventure Farm VR,https://steamdb.info/app/1345770/,35.92%
36337,Bitcoin Mining Tycoon,https://steamdb.info/app/884500/,35.92%
36338,Spectating Simulator The Racing,https://steamdb.info/app/1156030/,35.92%
36339,Nice Try!,https://steamdb.info/app/1235980/,35.92%
36340,CRACKPOT DESPOT: TRUMP WARFARE,https://steamdb.info/app/910290/,35.92%
36341,Princess Sahirah is a Spoiled Brat!,https://steamdb.info/app/671490/,35.92%
36342,Trireme Commander,https://steamdb.info/app/766460/,35.92%
36343,War on Drugs VR,https://steamdb.info/app/754380/,35.92%
36344,Encore Card Games,https://steamdb.info/app/906240/,35.92%
36345,Street Posse Showdown,https://steamdb.info/app/438770/,35.92%
36346,Nameless Worlds,https://steamdb.info/app/1066440/,35.92%
36347,Coach Bus Simulator Parking,https://steamdb.info/app/878540/,35.92%
36348,First Floor,https://steamdb.info/app/1349740/,35.92%
36349,Zero spring episode 1 Japanese version,https://steamdb.info/app/951070/,35.92%
36350,CaveDare,https://steamdb.info/app/913350/,35.92%
36351,Gangsters 1920,https://steamdb.info/app/1163490/,35.92%
36352,Gravity Spin,https://steamdb.info/app/953760/,35.92%
36353,Good Girl,https://steamdb.info/app/875230/,35.92%
36354,The Tower,https://steamdb.info/app/1067460/,35.92%
36355,Pirates Are BLANKing Awesome,https://steamdb.info/app/1058730/,35.92%
36356,The Legend of Slime,https://steamdb.info/app/701680/,35.92%
36357,Temporal Shift,https://steamdb.info/app/384900/,35.92%
36358,Naninights,https://steamdb.info/app/386320/,35.92%
36359,Dinosaur Hunter VR,https://steamdb.info/app/911280/,35.92%
36360,30th Century Post Office,https://steamdb.info/app/626500/,35.92%
36361,VE GSIM Overhead Crane Simulator,https://steamdb.info/app/1237410/,35.92%
36362,Duel Survival,https://steamdb.info/app/711460/,35.92%
36363,Exsys,https://steamdb.info/app/1116350/,35.92%
36364,Dormant World,https://steamdb.info/app/671850/,35.92%
36365,Spikes Are Dangerous,https://steamdb.info/app/1062210/,35.92%
36366,Barrimean Jungle,https://steamdb.info/app/749650/,35.92%
36367,Skyous,https://steamdb.info/app/1167350/,35.92%
36368,Magic Heroes: Save Our Park,https://steamdb.info/app/616860/,35.92%
36369,Drone Infiltrator,https://steamdb.info/app/718990/,35.92%
36370,Escape from Classroom,https://steamdb.info/app/1103300/,35.92%
36371,Commando Dog,https://steamdb.info/app/1103650/,35.92%
36372,Empty Universe,https://steamdb.info/app/1230790/,35.92%
36373,Interregnum,https://steamdb.info/app/1103690/,35.92%
36374,Casino Poker,https://steamdb.info/app/793250/,35.92%
36375,Astonishing Baseball 2019,https://steamdb.info/app/1092190/,35.92%
36376,Vollun,https://steamdb.info/app/1092180/,35.92%
36377,Run Thief,https://steamdb.info/app/1103060/,35.92%
36378,Street Racing 2020,https://steamdb.info/app/1233120/,35.92%
36379,Daydream Blue,https://steamdb.info/app/413350/,35.92%
36380,Cosmo Chaser,https://steamdb.info/app/1104170/,35.92%
36381,Valley Run,https://steamdb.info/app/1091350/,35.92%
36382,麻将VR,https://steamdb.info/app/709480/,35.92%
36383,Forest monster,https://steamdb.info/app/1245980/,35.92%
36384,Doodle Tanks,https://steamdb.info/app/837220/,35.92%
36385,Free Towns,https://steamdb.info/app/602180/,35.92%
36386,Loneliness Early Acess,https://steamdb.info/app/674010/,35.92%
36387,Ozapell Mystery Text Adventure,https://steamdb.info/app/924390/,35.92%
36388,DungeonEpic,https://steamdb.info/app/1098430/,35.92%
36389,Food Bomber,https://steamdb.info/app/923120/,35.92%
36390,The Unreal Journey of Mongol,https://steamdb.info/app/674530/,35.92%
36391,X Wars Deluxe,https://steamdb.info/app/1134150/,35.92%
36392,The cake is surrounded by shackles,https://steamdb.info/app/1095990/,35.92%
36393,Ashley: The Emptiness Inside,https://steamdb.info/app/1336970/,35.92%
36394,Forgotten Sound 2: Destiny,https://steamdb.info/app/783960/,35.92%
36395,Golf Masters,https://steamdb.info/app/374970/,35.92%
36396,Cube Defender 2000,https://steamdb.info/app/733040/,35.92%
36397,Covid 2069,https://steamdb.info/app/1095280/,35.92%
36398,Instacalm VR,https://steamdb.info/app/1153860/,35.92%
36399,WELCOME,https://steamdb.info/app/1126100/,35.92%
36400,伝創記IV ~if~,https://steamdb.info/app/666080/,35.92%
36401,Fruit Mess,https://steamdb.info/app/1085210/,35.92%
36402,The Mystery of Happyville,https://steamdb.info/app/886610/,35.92%
36403,Hykee - Episode 1: Underwater,https://steamdb.info/app/823670/,35.92%
36404,Potion island,https://steamdb.info/app/940600/,35.92%
36405,Elephant Express VR,https://steamdb.info/app/566170/,35.92%
36406,Boston AInamics,https://steamdb.info/app/1306210/,35.92%
36407,ADM 2(WHEN WORLDS COLLIDE),https://steamdb.info/app/1082780/,35.92%
36408,Devil fight,https://steamdb.info/app/1251290/,35.92%
36409,My Mind Ghost,https://steamdb.info/app/1344580/,35.92%
36410,Poseidon - Project Dark Sky,https://steamdb.info/app/672770/,35.92%
36411,Eggness,https://steamdb.info/app/1125690/,35.92%
36412,Block Granny Horror,https://steamdb.info/app/1111880/,35.92%
36413,Cyclones Playground,https://steamdb.info/app/916260/,35.92%
36414,The Adventures of Kusoge,https://steamdb.info/app/787140/,35.92%
36415,缸中之脑：谎言（Brain in a vat lies）,https://steamdb.info/app/1141750/,35.92%
36416,Industriworks,https://steamdb.info/app/1143340/,35.92%
36417,Kenbo,https://steamdb.info/app/1339880/,35.92%
36418,Lamp Man Down,https://steamdb.info/app/934590/,35.92%
36419,mAIn COMPetition,https://steamdb.info/app/1107580/,35.92%
36420,Mars Troopers,https://steamdb.info/app/890680/,35.92%
36421,Parallel Catastrophes Chronicles,https://steamdb.info/app/1240490/,35.92%
36422,Corporated Robots Wars,https://steamdb.info/app/1233600/,35.92%
36423,Jump Boy,https://steamdb.info/app/1227150/,35.92%
36424,Demon Tamer,https://steamdb.info/app/1340490/,35.92%
36425,Horror Ville Maze Escape,https://steamdb.info/app/1088800/,35.92%
36426,"Air Attack 3.0, Aerial Firefighting Game",https://steamdb.info/app/935680/,35.92%
36427,屠龙破晓,https://steamdb.info/app/1321200/,35.92%
36428,Trasta,https://steamdb.info/app/1227580/,35.92%
36429,Tales of Glacier (VR),https://steamdb.info/app/676880/,35.92%
36430,Gun Master,https://steamdb.info/app/1308660/,35.92%
36431,Spirit Fighters,https://steamdb.info/app/1149200/,35.92%
36432,Darts VR,https://steamdb.info/app/677010/,35.92%
36433,Scenner,https://steamdb.info/app/1090520/,35.92%
36434,Carom Billiards,https://steamdb.info/app/1349720/,35.92%
36435,Tooth and Claw,https://steamdb.info/app/698600/,35.92%
36436,Solmec: Colony Adrift,https://steamdb.info/app/682010/,35.92%
36437,Hide and Shoot,https://steamdb.info/app/1364150/,35.92%
36438,Zombies Berserk,https://steamdb.info/app/693280/,35.92%
36439,Wrath of Thor,https://steamdb.info/app/727010/,35.92%
36440, Armies of Riddle CLASSIC,https://steamdb.info/app/527040/,35.92%
36441,My Exotic Farm,https://steamdb.info/app/965970/,35.92%
36442,Escape Station,https://steamdb.info/app/527360/,35.92%
36443,Master Of Marbles,https://steamdb.info/app/486760/,35.92%
36444,Lost Cosmonaut,https://steamdb.info/app/447540/,35.92%
36445,Impulse Control,https://steamdb.info/app/1268730/,35.92%
36446,Kill jump monster,https://steamdb.info/app/1027290/,35.92%
36447,DESOLATE: Clone Catastrophe,https://steamdb.info/app/816570/,35.92%
36448,TURGUL: RAPID FIGHTING,https://steamdb.info/app/538700/,35.92%
36449,Overcraft,https://steamdb.info/app/980560/,35.92%
36450,Fourthy,https://steamdb.info/app/1212470/,35.92%
36451,Fantasy Island,https://steamdb.info/app/1020010/,35.92%
36452,Wand Wars: Rise,https://steamdb.info/app/1020360/,35.92%
36453,Mazes and Mages,https://steamdb.info/app/870010/,35.92%
36454,Dead territory,https://steamdb.info/app/1197340/,35.92%
36455,Box Nation [ ],https://steamdb.info/app/1270420/,35.92%
36456,The importance of choosing: second chance,https://steamdb.info/app/1355470/,35.92%
36457,British Gangsters,https://steamdb.info/app/1196160/,35.92%
36458,Jesters Poker,https://steamdb.info/app/800840/,35.92%
36459,One Man Army VR,https://steamdb.info/app/800980/,35.92%
36460,lualu,https://steamdb.info/app/1362450/,35.92%
36461,4x4 Offroad Racing Nitro,https://steamdb.info/app/537170/,35.92%
36462,polyfuru feat. MIYA KIMINO / ポリフる feat. キミノミヤ,https://steamdb.info/app/1036010/,35.92%
36463,Victorian Admirals Caroline Crisis 1885,https://steamdb.info/app/1179390/,35.92%
36464,PLANET RESERVE,https://steamdb.info/app/867460/,35.92%
36465,The One We Found,https://steamdb.info/app/867770/,35.92%
36466,Escape!,https://steamdb.info/app/1180820/,35.92%
36467,MOP Operation Cleanup,https://steamdb.info/app/463120/,35.92%
36468,Super Urban Wizard,https://steamdb.info/app/968590/,35.92%
36469,まぜっこタワー,https://steamdb.info/app/745280/,35.92%
36470,Shot the Body,https://steamdb.info/app/1178020/,35.92%
36471,Two Bit Hero,https://steamdb.info/app/1288380/,35.92%
36472,Code Name: Origin,https://steamdb.info/app/761930/,35.92%
36473,Wolf or Boy,https://steamdb.info/app/1030330/,35.92%
36474,SnowBall FPS,https://steamdb.info/app/473550/,35.92%
36475,A Business Power,https://steamdb.info/app/975220/,35.92%
36476,Romguns,https://steamdb.info/app/1179150/,35.92%
36477,Slip 'n Dip,https://steamdb.info/app/1360790/,35.92%
36478,Runoveryou,https://steamdb.info/app/1189970/,35.92%
36479,Element Z,https://steamdb.info/app/973720/,35.92%
36480,Human Pinball : Iceage,https://steamdb.info/app/1044300/,35.92%
36481,Treasure Bolt,https://steamdb.info/app/642680/,35.92%
36482,San Diablos,https://steamdb.info/app/1366680/,35.92%
36483,Heidentum,https://steamdb.info/app/1052010/,35.92%
36484,Kamtris,https://steamdb.info/app/1204550/,35.92%
36485,Border Control,https://steamdb.info/app/1011140/,35.92%
36486,Uterine Supremacy,https://steamdb.info/app/1174050/,35.92%
36487,Chopper Battle New Horizon,https://steamdb.info/app/751870/,35.92%
36488,Little fight,https://steamdb.info/app/777620/,35.92%
36489,Angry King,https://steamdb.info/app/962070/,35.92%
36490,Vol'Talkes - The AI War,https://steamdb.info/app/347050/,35.92%
36491,Hunter Survive Zero,https://steamdb.info/app/999180/,35.92%
36492,Rhythm Nights,https://steamdb.info/app/998950/,35.92%
36493,Paris: Jigsaw Puzzles,https://steamdb.info/app/873710/,35.92%
36494,TRANSIT,https://steamdb.info/app/1003150/,35.92%
36495,Kebab House,https://steamdb.info/app/1379150/,35.92%
36496,MineDrill Redux,https://steamdb.info/app/688750/,35.92%
36497,Don't Look,https://steamdb.info/app/1377140/,35.92%
36498,HOCKEY SPACE,https://steamdb.info/app/655640/,35.92%
36499,ProtoMasons,https://steamdb.info/app/346760/,35.92%
36500,The Legacy of Music,https://steamdb.info/app/1006470/,35.92%
36501,Kisaragi no Hougyoku,https://steamdb.info/app/502990/,35.92%
36502,Virtual Presenter Pro,https://steamdb.info/app/1282770/,35.92%
36503,Journey to New Atlantis,https://steamdb.info/app/1211320/,35.92%
36504,Crystal Chameleon,https://steamdb.info/app/989110/,35.92%
36505,Close Combat: Cross of Iron,https://steamdb.info/app/1367320/,35.92%
36506,The market trader,https://steamdb.info/app/699370/,35.92%
36507,Caelum: Into the Sky,https://steamdb.info/app/631950/,35.92%
36508,Adventure Galaxy,https://steamdb.info/app/1176090/,35.92%
36509,The Last Day of Adolf,https://steamdb.info/app/1272390/,35.92%
36510,TYPICAL RUSSIAN QUARANTINE,https://steamdb.info/app/1285930/,35.92%
36511,ARENA 8,https://steamdb.info/app/856730/,35.92%
36512,RuinsCity_VR,https://steamdb.info/app/541770/,35.92%
36513,ANSIBLE,https://steamdb.info/app/964190/,35.92%
36514,TublerVR,https://steamdb.info/app/650340/,35.92%
36515,AA Touch Gun!,https://steamdb.info/app/986320/,35.92%
36516,CanBoom VR,https://steamdb.info/app/686100/,35.92%
36517,To the City of the Clouds,https://steamdb.info/app/772300/,35.92%
36518,Fast Food Never More,https://steamdb.info/app/1201620/,35.92%
36519,Overlook: Local multiplayer game - up to 16 players,https://steamdb.info/app/770560/,35.92%
36520,"No Offence, But",https://steamdb.info/app/1174890/,35.92%
36521,All Of Zhem,https://steamdb.info/app/988070/,35.92%
36522,Madland,https://steamdb.info/app/962860/,35.92%
36523,Nightmare Pop!,https://steamdb.info/app/808020/,35.92%
36524,War of Spells,https://steamdb.info/app/807930/,35.92%
36525,Weapons Genius VR,https://steamdb.info/app/1273380/,35.92%
36526,VTree Beach Volleyball,https://steamdb.info/app/855160/,35.92%
36527,The Karters,https://steamdb.info/app/488350/,35.88%
36528,Mining Industry,https://steamdb.info/app/321660/,35.88%
36529,Apartment 666,https://steamdb.info/app/375680/,35.83%
36530,Stranded,https://steamdb.info/app/295250/,35.82%
36531,Police Enforcement VR : 1-K-27,https://steamdb.info/app/796860/,35.80%
36532,Hot Mars 69,https://steamdb.info/app/815080/,35.80%
36533,Uriel's Chasm 2: את,https://steamdb.info/app/414580/,35.79%
36534,Five Keys to Exit,https://steamdb.info/app/790160/,35.76%
36535,SLG Remix,https://steamdb.info/app/454230/,35.76%
36536,Aeve:Zero Gravity,https://steamdb.info/app/788510/,35.75%
36537,Airline Director 2 - Tycoon Game,https://steamdb.info/app/462830/,35.73%
36538,Dark Night,https://steamdb.info/app/434150/,35.73%
36539,Shattered Haven,https://steamdb.info/app/234370/,35.71%
36540,Granny's Grantastic Granventure,https://steamdb.info/app/878160/,35.65%
36541,Sci-fi Chess,https://steamdb.info/app/833640/,35.65%
36542,Balloon,https://steamdb.info/app/792810/,35.65%
36543,Dimensity,https://steamdb.info/app/46720/,35.65%
36544,Magic Tower 3D,https://steamdb.info/app/788800/,35.65%
36545,Super Mr. Kake,https://steamdb.info/app/672050/,35.65%
36546,DinerTown Detective Agency,https://steamdb.info/app/37310/,35.65%
36547,Chroma Deluxe : Sexy Hentai Girls,https://steamdb.info/app/998010/,35.65%
36548,Fighters Unleashed,https://steamdb.info/app/566560/,35.65%
36549,Deadly Animal Duel,https://steamdb.info/app/587790/,35.64%
36550,You Are Not The Hero,https://steamdb.info/app/268970/,35.64%
36551,Dangerous,https://steamdb.info/app/302570/,35.62%
36552,Taken Souls: Blood Ritual Collector's Edition,https://steamdb.info/app/586930/,35.62%
36553,CubeZ,https://steamdb.info/app/314300/,35.62%
36554,Urban Empire,https://steamdb.info/app/352550/,35.60%
36555,N.P.P.D. RUSH - The milk of Ultra violet,https://steamdb.info/app/270090/,35.58%
36556,A Game of Thrones - Genesis,https://steamdb.info/app/58550/,35.57%
36557,Retention,https://steamdb.info/app/339470/,35.57%
36558,Tiestru,https://steamdb.info/app/317720/,35.56%
36559,Hush,https://steamdb.info/app/379990/,35.56%
36560,Legends of Dawn Reborn,https://steamdb.info/app/403200/,35.54%
36561,Store Manager: Cellular Edition,https://steamdb.info/app/420910/,35.54%
36562,Arena Wars 2,https://steamdb.info/app/207730/,35.53%
36563,Cities XXL,https://steamdb.info/app/313010/,35.49%
36564,Hentai Match Fantasy Stories,https://steamdb.info/app/1196750/,35.48%
36565,Garbage Day,https://steamdb.info/app/368860/,35.48%
36566,Zombow,https://steamdb.info/app/823650/,35.48%
36567,Riot Street,https://steamdb.info/app/680940/,35.48%
36568,Recruits,https://steamdb.info/app/246880/,35.43%
36569,Undead Shadows,https://steamdb.info/app/346920/,35.42%
36570,Underworld Ascendant,https://steamdb.info/app/692840/,35.41%
36571,4PM,https://steamdb.info/app/281840/,35.40%
36572,Robot Chase,https://steamdb.info/app/904550/,35.38%
36573,3 Coins At School,https://steamdb.info/app/462110/,35.33%
36574,Dracula 3: The Path of the Dragon,https://steamdb.info/app/289840/,35.33%
36575,SlamIt Pinball: Big Score,https://steamdb.info/app/12430/,35.31%
36576,Inferno Puzzle,https://steamdb.info/app/654980/,35.27%
36577,The Adventures of Fluffy,https://steamdb.info/app/586600/,35.27%
36578,Super Bomb Rush!,https://steamdb.info/app/397810/,35.27%
36579,Clicker bAdventure,https://steamdb.info/app/736430/,35.26%
36580,Driftpunk Racer,https://steamdb.info/app/897400/,35.24%
36581,Slaveblade,https://steamdb.info/app/1141640/,35.24%
36582,Crash Test Billy,https://steamdb.info/app/676550/,35.24%
36583,Rampage Ragdoll,https://steamdb.info/app/775790/,35.24%
36584,Best of Us,https://steamdb.info/app/464380/,35.24%
36585,Grindzones,https://steamdb.info/app/1074840/,35.24%
36586,热血传奇,https://steamdb.info/app/1219930/,35.24%
36587,Gene Rain,https://steamdb.info/app/781150/,35.24%
36588,Leveron Space,https://steamdb.info/app/467350/,35.24%
36589,Nazi Elimination,https://steamdb.info/app/778550/,35.24%
36590,Dark Rising,https://steamdb.info/app/710880/,35.24%
36591,BrotherZ,https://steamdb.info/app/588070/,35.24%
36592,MAR WAR: The Evil Awakens,https://steamdb.info/app/788960/,35.22%
36593,学院英雄梦 HeroDreamOfSchool,https://steamdb.info/app/1003530/,35.22%
36594,Alien Food Frenzy,https://steamdb.info/app/765290/,35.22%
36595,OutBreak Zombie,https://steamdb.info/app/792900/,35.22%
36596,Muay Thai Fighting,https://steamdb.info/app/878400/,35.22%
36597,JungleShoot,https://steamdb.info/app/809760/,35.22%
